id,customer_id,amount,issue_date,due_date,status,paid_amount
INV-02415,CUST-0001,3505.28,2024-10-29,2024-11-28,paid,3505.28
INV-02416,CUST-0027,2198.56,2024-12-08,2025-01-07,paid,2198.56
INV-02417,CUST-0097,24107.03,2025-09-02,2025-10-17,paid,24107.03
INV-02418,CUST-0102,26649.08,2025-01-24,2025-03-10,paid,26649.08
INV-02419,CUST-0024,16909.97,2025-08-01,2025-09-15,paid,16909.97
INV-02420,CUST-0047,34568.65,2025-12-17,2026-01-31,open,0.0
INV-02421,CUST-0064,7465.61,2025-01-24,2025-02-23,paid,7465.61
INV-02422,CUST-0016,6743.93,2025-09-21,2025-10-21,paid,6743.93
INV-02423,CUST-0054,16003.58,2025-06-14,2025-07-29,paid,16003.58
INV-02424,CUST-0098,557.59,2025-05-12,2025-06-11,paid,557.59
INV-02425,CUST-0035,4477.65,2025-08-16,2025-09-15,paid,4477.65
INV-02426,CUST-0071,110302.96,2024-12-09,2025-02-07,paid,110302.96
INV-02427,CUST-0106,52687.45,2025-12-21,2026-02-19,open,0.0
INV-02428,CUST-0080,19825.67,2025-08-07,2025-09-21,partial,8432.07
INV-02429,CUST-0082,39228.75,2025-09-24,2025-11-23,paid,39228.75
INV-02430,CUST-0067,3533.27,2024-12-02,2025-01-01,paid,3533.27
INV-02431,CUST-0108,29520.94,2025-07-27,2025-09-10,paid,29520.94
INV-02432,CUST-0014,5710.94,2026-01-11,2026-02-10,open,0.0
INV-02433,CUST-0048,1811.81,2025-11-16,2025-12-16,paid,1811.81
INV-02434,CUST-0122,3509.27,2025-08-09,2025-09-08,paid,3509.27
INV-02435,CUST-0027,1826.58,2025-12-06,2026-01-05,overdue,0.0
INV-02436,CUST-0065,32890.87,2025-04-17,2025-06-01,overdue,0.0
INV-02437,CUST-0004,4059.39,2025-11-21,2025-12-21,overdue,0.0
INV-02438,CUST-0021,4833.8,2025-10-19,2025-11-18,paid,4833.8
INV-02439,CUST-0004,2548.98,2024-12-01,2024-12-31,partial,1440.74
INV-02440,CUST-0014,4465.71,2025-10-03,2025-11-02,paid,4465.71
INV-02441,CUST-0059,17100.17,2025-06-09,2025-07-24,paid,17100.17
INV-02442,CUST-0044,7875.51,2025-07-11,2025-08-10,paid,7875.51
INV-02443,CUST-0143,6133.84,2025-01-25,2025-02-24,paid,6133.84
INV-02444,CUST-0013,5568.65,2025-12-30,2026-01-29,open,0.0
INV-02445,CUST-0095,5391.55,2025-08-22,2025-09-21,paid,5391.55
INV-02446,CUST-0115,6273.13,2025-08-22,2025-09-21,paid,6273.13
INV-02447,CUST-0022,20343.59,2025-05-30,2025-07-14,paid,20343.59
INV-02448,CUST-0043,10940.24,2025-05-10,2025-06-24,paid,10940.24
INV-02449,CUST-0044,1045.82,2024-11-22,2024-12-22,paid,1045.82
INV-02450,CUST-0100,6700.26,2025-09-11,2025-10-11,paid,6700.26
INV-02451,CUST-0099,7957.47,2025-03-10,2025-04-09,paid,7957.47
INV-02452,CUST-0059,34671.97,2025-07-30,2025-09-13,paid,34671.97
INV-02453,CUST-0027,1018.43,2025-04-27,2025-05-27,paid,1018.43
INV-02454,CUST-0109,7916.74,2025-07-23,2025-08-22,paid,7916.74
INV-02455,CUST-0093,2464.16,2025-09-04,2025-10-04,paid,2464.16
INV-02456,CUST-0122,5146.56,2025-03-13,2025-04-12,paid,5146.56
INV-02457,CUST-0083,5327.37,2025-09-14,2025-10-14,paid,5327.37
INV-02458,CUST-0138,3394.97,2025-01-04,2025-02-03,paid,3394.97
INV-02459,CUST-0136,6323.08,2025-04-27,2025-05-27,paid,6323.08
INV-02460,CUST-0124,5773.08,2025-03-25,2025-04-24,paid,5773.08
INV-02461,CUST-0036,3326.32,2025-09-08,2025-10-08,paid,3326.32
INV-02462,CUST-0098,2394.75,2025-01-17,2025-02-16,paid,2394.75
INV-02463,CUST-0058,3871.48,2025-03-18,2025-04-17,paid,3871.48
INV-02464,CUST-0141,6052.92,2025-05-05,2025-06-19,paid,6052.92
INV-02465,CUST-0054,23097.84,2025-10-19,2025-12-03,overdue,0.0
INV-02466,CUST-0038,6567.37,2025-11-14,2025-12-29,paid,6567.37
INV-02467,CUST-0001,972.73,2026-01-07,2026-02-06,open,0.0
INV-02468,CUST-0008,34444.63,2025-04-30,2025-06-14,paid,34444.63
INV-02469,CUST-0124,3396.75,2025-01-14,2025-02-13,paid,3396.75
INV-02470,CUST-0074,37104.42,2025-12-15,2026-01-29,open,0.0
INV-02471,CUST-0075,5374.07,2025-08-05,2025-09-04,paid,5374.07
INV-02472,CUST-0108,31287.63,2024-12-11,2025-01-25,paid,31287.63
INV-02473,CUST-0080,35322.41,2025-06-20,2025-08-04,paid,35322.41
INV-02474,CUST-0005,6764.76,2025-05-26,2025-06-25,paid,6764.76
INV-02475,CUST-0072,115249.69,2025-07-31,2025-09-29,paid,115249.69
INV-02476,CUST-0112,7793.33,2025-06-08,2025-07-08,paid,7793.33
INV-02477,CUST-0004,3447.41,2025-02-18,2025-03-20,paid,3447.41
INV-02478,CUST-0058,511.89,2025-08-24,2025-09-23,paid,511.89
INV-02479,CUST-0069,5139.6,2024-12-16,2025-01-15,paid,5139.6
INV-02480,CUST-0108,12080.57,2025-04-10,2025-05-25,paid,12080.57
INV-02481,CUST-0145,3539.42,2025-03-03,2025-04-02,paid,3539.42
INV-02482,CUST-0143,7232.8,2025-04-24,2025-05-24,paid,7232.8
INV-02483,CUST-0125,26502.78,2024-12-11,2025-01-25,paid,26502.78
INV-02484,CUST-0020,3908.53,2025-03-30,2025-04-29,paid,3908.53
INV-02485,CUST-0006,1495.26,2025-12-02,2026-01-01,overdue,0.0
INV-02486,CUST-0134,24567.37,2025-03-26,2025-05-10,paid,24567.37
INV-02487,CUST-0021,6910.85,2025-04-07,2025-05-07,paid,6910.85
INV-02488,CUST-0086,51435.46,2025-04-29,2025-06-28,paid,51435.46
INV-02489,CUST-0024,31178.36,2025-02-06,2025-03-23,paid,31178.36
INV-02490,CUST-0142,14811.58,2025-11-02,2025-12-17,paid,14811.58
INV-02491,CUST-0112,1827.7,2025-09-01,2025-10-01,paid,1827.7
INV-02492,CUST-0068,5985.58,2025-01-11,2025-02-10,paid,5985.58
INV-02493,CUST-0089,2702.36,2025-02-01,2025-03-03,paid,2702.36
INV-02494,CUST-0148,32632.85,2025-11-04,2026-01-03,overdue,0.0
INV-02495,CUST-0148,113809.69,2026-01-06,2026-03-07,open,0.0
INV-02496,CUST-0088,2563.32,2025-06-20,2025-07-20,paid,2563.32
INV-02497,CUST-0072,106451.67,2024-11-08,2025-01-07,paid,106451.67
INV-02498,CUST-0072,25841.08,2026-01-13,2026-03-14,open,0.0
INV-02499,CUST-0133,1706.88,2025-10-14,2025-11-13,paid,1706.88
INV-02500,CUST-0096,21851.46,2026-01-12,2026-02-26,open,0.0
INV-02501,CUST-0144,89801.5,2025-02-21,2025-04-22,paid,89801.5
INV-02502,CUST-0028,5427.03,2024-11-24,2024-12-24,paid,5427.03
INV-02503,CUST-0012,56272.73,2024-12-31,2025-03-01,paid,56272.73
INV-02504,CUST-0019,63018.8,2024-11-27,2025-01-26,paid,63018.8
INV-02505,CUST-0066,34049.2,2025-01-22,2025-03-08,paid,34049.2
INV-02506,CUST-0076,6580.46,2025-09-21,2025-10-21,paid,6580.46
INV-02507,CUST-0143,2100.04,2025-03-28,2025-04-27,paid,2100.04
INV-02508,CUST-0030,103633.24,2025-06-18,2025-08-17,paid,103633.24
INV-02509,CUST-0037,12076.46,2025-05-18,2025-07-02,paid,12076.46
INV-02510,CUST-0012,55179.5,2025-10-29,2025-12-28,overdue,0.0
INV-02511,CUST-0047,21389.52,2025-12-11,2026-01-25,open,0.0
INV-02512,CUST-0093,2420.25,2025-06-05,2025-07-05,paid,2420.25
INV-02513,CUST-0039,72993.97,2025-06-14,2025-08-13,paid,72993.97
INV-02514,CUST-0050,24178.38,2025-03-20,2025-05-04,paid,24178.38
INV-02515,CUST-0050,15627.39,2025-04-10,2025-05-25,paid,15627.39
INV-02516,CUST-0104,4551.44,2025-11-06,2025-12-06,paid,4551.44
INV-02517,CUST-0071,25012.1,2025-01-20,2025-03-21,paid,25012.1
INV-02518,CUST-0053,1870.79,2025-04-01,2025-05-01,paid,1870.79
INV-02519,CUST-0086,52455.24,2024-12-19,2025-02-17,paid,52455.24
INV-02520,CUST-0027,1247.97,2025-09-18,2025-10-18,paid,1247.97
INV-02521,CUST-0100,5007.7,2025-11-28,2025-12-28,paid,5007.7
INV-02522,CUST-0100,5650.53,2025-12-19,2026-01-18,open,0.0
INV-02523,CUST-0007,30098.04,2025-06-22,2025-08-06,overdue,0.0
INV-02524,CUST-0001,5501.46,2025-12-04,2026-01-03,paid,5501.46
INV-02525,CUST-0145,7039.42,2025-07-17,2025-08-16,paid,7039.42
INV-02526,CUST-0021,1332.45,2025-08-05,2025-09-04,paid,1332.45
INV-02527,CUST-0089,5410.07,2024-12-03,2025-01-02,paid,5410.07
INV-02528,CUST-0073,38455.16,2025-12-24,2026-02-07,open,0.0
INV-02529,CUST-0114,1934.47,2025-01-20,2025-02-19,paid,1934.47
INV-02530,CUST-0094,5981.76,2025-02-20,2025-04-06,paid,5981.76
INV-02531,CUST-0074,26771.42,2025-02-03,2025-03-20,paid,26771.42
INV-02532,CUST-0001,3111.57,2025-08-26,2025-09-25,paid,3111.57
INV-02533,CUST-0130,29455.54,2025-03-08,2025-04-22,paid,29455.54
INV-02534,CUST-0057,16788.38,2025-02-15,2025-04-01,paid,16788.38
INV-02535,CUST-0092,6199.74,2025-07-22,2025-08-21,paid,6199.74
INV-02536,CUST-0019,25932.49,2025-12-29,2026-02-27,open,0.0
INV-02537,CUST-0148,84412.53,2026-01-09,2026-03-10,open,0.0
INV-02538,CUST-0141,7579.07,2025-12-16,2026-01-30,open,0.0
INV-02539,CUST-0123,830.67,2025-09-03,2025-10-03,paid,830.67
INV-02540,CUST-0056,1953.84,2025-02-10,2025-03-12,paid,1953.84
INV-02541,CUST-0096,12875.99,2024-10-31,2024-12-15,paid,12875.99
INV-02542,CUST-0084,2134.75,2026-01-11,2026-02-10,open,0.0
INV-02543,CUST-0003,22263.06,2025-12-09,2026-01-23,open,0.0
INV-02544,CUST-0048,1293.26,2025-08-22,2025-09-21,paid,1293.26
INV-02545,CUST-0048,7602.69,2025-02-11,2025-03-13,paid,7602.69
INV-02546,CUST-0018,30803.01,2026-01-08,2026-02-22,disputed,0.0
INV-02547,CUST-0011,7212.73,2025-02-20,2025-03-22,paid,7212.73
INV-02548,CUST-0139,7351.43,2025-04-06,2025-05-06,paid,7351.43
INV-02549,CUST-0030,58402.61,2025-12-01,2026-01-30,open,0.0
INV-02550,CUST-0073,16707.91,2025-02-02,2025-03-19,paid,16707.91
INV-02551,CUST-0145,6424.66,2025-04-06,2025-05-06,paid,6424.66
INV-02552,CUST-0109,1756.15,2025-08-09,2025-09-08,paid,1756.15
INV-02553,CUST-0046,563.54,2024-12-03,2025-01-02,paid,563.54
INV-02554,CUST-0119,5711.77,2026-01-03,2026-02-02,open,0.0
INV-02555,CUST-0114,1181.26,2025-11-18,2025-12-18,paid,1181.26
INV-02556,CUST-0111,7680.76,2025-01-22,2025-02-21,paid,7680.76
INV-02557,CUST-0135,1433.7,2024-12-09,2025-01-08,paid,1433.7
INV-02558,CUST-0028,1340.48,2024-12-16,2025-01-15,paid,1340.48
INV-02559,CUST-0141,30561.55,2025-12-05,2026-01-19,open,0.0
INV-02560,CUST-0043,29175.62,2025-01-20,2025-03-06,paid,29175.62
INV-02561,CUST-0087,21756.26,2025-09-16,2025-10-31,paid,21756.26
INV-02562,CUST-0040,7314.61,2025-04-30,2025-05-30,paid,7314.61
INV-02563,CUST-0085,6996.74,2025-08-09,2025-09-08,paid,6996.74
INV-02564,CUST-0001,1832.24,2025-12-19,2026-01-18,open,0.0
INV-02565,CUST-0138,5189.54,2025-11-11,2025-12-11,paid,5189.54
INV-02566,CUST-0072,68727.47,2025-08-26,2025-10-25,paid,68727.47
INV-02567,CUST-0135,1322.8,2024-12-29,2025-01-28,overdue,0.0
INV-02568,CUST-0004,770.87,2025-11-11,2025-12-11,paid,770.87
INV-02569,CUST-0039,105237.53,2025-09-25,2025-11-24,overdue,0.0
INV-02570,CUST-0063,91785.23,2025-07-09,2025-09-07,paid,91785.23
INV-02571,CUST-0013,2400.99,2025-06-21,2025-07-21,paid,2400.99
INV-02572,CUST-0060,3799.78,2024-11-17,2024-12-17,paid,3799.78
INV-02573,CUST-0138,1490.14,2025-09-23,2025-10-23,paid,1490.14
INV-02574,CUST-0019,49853.8,2025-05-20,2025-07-19,paid,49853.8
INV-02575,CUST-0150,7668.4,2024-12-28,2025-01-27,paid,7668.4
INV-02576,CUST-0139,2569.29,2024-11-21,2024-12-21,paid,2569.29
INV-02577,CUST-0021,7014.76,2024-12-01,2024-12-31,paid,7014.76
INV-02578,CUST-0095,3632.63,2024-11-11,2024-12-11,paid,3632.63
INV-02579,CUST-0011,2254.01,2025-07-03,2025-08-02,paid,2254.01
INV-02580,CUST-0074,31707.35,2024-12-13,2025-01-27,paid,31707.35
INV-02581,CUST-0111,7847.72,2025-06-29,2025-07-29,paid,7847.72
INV-02582,CUST-0003,27652.81,2025-08-14,2025-09-28,paid,27652.81
INV-02583,CUST-0044,1510.17,2025-07-02,2025-08-01,paid,1510.17
INV-02584,CUST-0106,33744.54,2025-02-09,2025-04-10,paid,33744.54
INV-02585,CUST-0083,5551.3,2025-09-01,2025-10-01,paid,5551.3
INV-02586,CUST-0127,7627.78,2025-03-17,2025-04-16,paid,7627.78
INV-02587,CUST-0038,13403.57,2025-02-22,2025-04-08,paid,13403.57
INV-02588,CUST-0068,2007.6,2025-09-25,2025-10-25,paid,2007.6
INV-02589,CUST-0073,39093.79,2025-05-25,2025-07-09,paid,39093.79
INV-02590,CUST-0067,7620.23,2025-10-04,2025-11-03,paid,7620.23
INV-02591,CUST-0094,28396.14,2024-11-07,2024-12-22,paid,28396.14
INV-02592,CUST-0100,4727.87,2025-01-27,2025-02-26,paid,4727.87
INV-02593,CUST-0069,6290.67,2025-01-11,2025-02-10,paid,6290.67
INV-02594,CUST-0095,4041.41,2025-04-02,2025-05-02,paid,4041.41
INV-02595,CUST-0129,38679.63,2025-07-04,2025-08-18,paid,38679.63
INV-02596,CUST-0095,4516.15,2026-01-04,2026-02-03,open,0.0
INV-02597,CUST-0086,113684.65,2024-11-12,2025-01-11,paid,113684.65
INV-02598,CUST-0037,32528.46,2025-08-03,2025-09-17,paid,32528.46
INV-02599,CUST-0115,1346.31,2025-10-14,2025-11-13,paid,1346.31
INV-02600,CUST-0031,1861.94,2025-09-01,2025-10-01,overdue,0.0
INV-02601,CUST-0140,11839.47,2025-03-23,2025-05-07,paid,11839.47
INV-02602,CUST-0080,30143.8,2025-09-28,2025-11-12,overdue,0.0
INV-02603,CUST-0118,1281.87,2025-09-22,2025-10-22,paid,1281.87
INV-02604,CUST-0127,6664.64,2025-04-19,2025-05-19,paid,6664.64
INV-02605,CUST-0095,4617.37,2025-01-07,2025-02-06,paid,4617.37
INV-02606,CUST-0072,109626.12,2025-01-02,2025-03-03,paid,109626.12
INV-02607,CUST-0067,6831.06,2025-09-01,2025-10-01,paid,6831.06
INV-02608,CUST-0042,5360.79,2024-10-27,2024-11-26,paid,5360.79
INV-02609,CUST-0088,6064.79,2024-10-24,2024-11-23,paid,6064.79
INV-02610,CUST-0083,1912.25,2025-06-21,2025-07-21,paid,1912.25
INV-02611,CUST-0012,82929.98,2024-12-21,2025-02-19,paid,82929.98
INV-02612,CUST-0095,5368.08,2025-08-02,2025-09-01,paid,5368.08
INV-02613,CUST-0039,105633.49,2025-05-13,2025-07-12,paid,105633.49
INV-02614,CUST-0050,19889.79,2025-11-15,2025-12-30,paid,19889.79
INV-02615,CUST-0032,7388.55,2024-12-18,2025-01-17,paid,7388.55
INV-02616,CUST-0009,1412.17,2025-10-06,2025-11-05,paid,1412.17
INV-02617,CUST-0133,3430.74,2024-12-14,2025-01-13,paid,3430.74
INV-02618,CUST-0125,13614.59,2024-12-10,2025-01-24,paid,13614.59
INV-02619,CUST-0055,1612.69,2025-09-17,2025-10-17,paid,1612.69
INV-02620,CUST-0134,26277.33,2025-03-13,2025-04-27,paid,26277.33
INV-02621,CUST-0057,17391.36,2024-12-11,2025-01-25,paid,17391.36
INV-02622,CUST-0102,36758.93,2025-11-30,2026-01-14,partial,10796.79
INV-02623,CUST-0031,4292.5,2024-12-20,2025-01-19,paid,4292.5
INV-02624,CUST-0040,1248.33,2025-06-27,2025-07-27,paid,1248.33
INV-02625,CUST-0144,116190.87,2025-02-26,2025-04-27,paid,116190.87
INV-02626,CUST-0068,6946.47,2025-04-17,2025-05-17,paid,6946.47
INV-02627,CUST-0068,1588.61,2025-11-09,2025-12-09,overdue,0.0
INV-02628,CUST-0131,83474.04,2026-01-07,2026-03-08,open,0.0
INV-02629,CUST-0065,17113.71,2025-10-29,2025-12-13,paid,17113.71
INV-02630,CUST-0048,6006.89,2025-10-16,2025-11-15,paid,6006.89
INV-02631,CUST-0087,18005.67,2025-09-29,2025-11-13,paid,18005.67
INV-02632,CUST-0063,105508.36,2025-12-12,2026-02-10,open,0.0
INV-02633,CUST-0070,5627.56,2025-06-26,2025-07-26,paid,5627.56
INV-02634,CUST-0144,97217.02,2025-08-12,2025-10-11,paid,97217.02
INV-02635,CUST-0019,97476.84,2025-09-25,2025-11-24,paid,97476.84
INV-02636,CUST-0147,92009.51,2024-11-17,2025-01-16,paid,92009.51
INV-02637,CUST-0071,67614.39,2024-12-07,2025-02-05,paid,67614.39
INV-02638,CUST-0018,8026.73,2025-07-11,2025-08-25,paid,8026.73
INV-02639,CUST-0088,3711.99,2025-07-31,2025-08-30,overdue,0.0
INV-02640,CUST-0083,4603.41,2025-05-30,2025-06-29,paid,4603.41
INV-02641,CUST-0001,1528.16,2024-11-26,2024-12-26,paid,1528.16
INV-02642,CUST-0128,1519.66,2025-11-27,2025-12-27,paid,1519.66
INV-02643,CUST-0052,13527.78,2025-03-29,2025-05-13,paid,13527.78
INV-02644,CUST-0117,772.52,2025-06-22,2025-07-22,paid,772.52
INV-02645,CUST-0110,7198.97,2025-05-09,2025-06-08,paid,7198.97
INV-02646,CUST-0100,6234.8,2025-02-04,2025-03-06,paid,6234.8
INV-02647,CUST-0136,5162.28,2025-04-17,2025-05-17,paid,5162.28
INV-02648,CUST-0147,89296.88,2025-01-23,2025-03-24,paid,89296.88
INV-02649,CUST-0098,2815.75,2025-07-31,2025-08-30,paid,2815.75
INV-02650,CUST-0060,1585.49,2025-11-13,2025-12-13,paid,1585.49
INV-02651,CUST-0007,17218.69,2024-12-15,2025-01-29,paid,17218.69
INV-02652,CUST-0073,5241.07,2025-05-15,2025-06-29,paid,5241.07
INV-02653,CUST-0119,2796.28,2025-06-27,2025-07-27,paid,2796.28
INV-02654,CUST-0116,108481.35,2025-08-10,2025-10-09,paid,108481.35
INV-02655,CUST-0089,5679.7,2025-06-11,2025-07-11,paid,5679.7
INV-02656,CUST-0057,11971.29,2025-05-20,2025-07-04,paid,11971.29
INV-02657,CUST-0110,1898.54,2025-03-06,2025-04-05,paid,1898.54
INV-02658,CUST-0146,3351.18,2025-01-24,2025-02-23,paid,3351.18
INV-02659,CUST-0120,559.68,2025-01-12,2025-02-11,paid,559.68
INV-02660,CUST-0110,2260.78,2025-08-15,2025-09-14,paid,2260.78
INV-02661,CUST-0135,6874.54,2025-03-04,2025-04-03,paid,6874.54
INV-02662,CUST-0112,2739.03,2025-09-11,2025-10-11,paid,2739.03
INV-02663,CUST-0075,2160.55,2024-12-30,2025-01-29,paid,2160.55
INV-02664,CUST-0146,4918.16,2025-03-13,2025-04-12,paid,4918.16
INV-02665,CUST-0067,4837.39,2025-08-27,2025-09-26,paid,4837.39
INV-02666,CUST-0144,34610.41,2025-10-20,2025-12-19,paid,34610.41
INV-02667,CUST-0123,7513.84,2025-01-10,2025-02-09,overdue,0.0
INV-02668,CUST-0026,1682.7,2025-09-10,2025-10-10,overdue,0.0
INV-02669,CUST-0034,29194.52,2025-12-15,2026-01-29,open,0.0
INV-02670,CUST-0078,23150.02,2024-11-05,2024-12-20,paid,23150.02
INV-02671,CUST-0095,4044.63,2025-07-27,2025-08-26,paid,4044.63
INV-02672,CUST-0072,63283.73,2025-03-31,2025-05-30,paid,63283.73
INV-02673,CUST-0014,705.39,2024-11-20,2024-12-20,paid,705.39
INV-02674,CUST-0119,6938.54,2025-07-29,2025-08-28,paid,6938.54
INV-02675,CUST-0049,25382.26,2025-07-30,2025-09-13,paid,25382.26
INV-02676,CUST-0021,5071.13,2025-03-28,2025-04-27,paid,5071.13
INV-02677,CUST-0077,2445.31,2025-10-11,2025-11-10,paid,2445.31
INV-02678,CUST-0095,7137.64,2025-12-22,2026-01-21,open,0.0
INV-02679,CUST-0049,19258.85,2024-11-17,2025-01-01,paid,19258.85
INV-02680,CUST-0075,2488.42,2025-10-14,2025-11-13,paid,2488.42
INV-02681,CUST-0116,77944.56,2025-01-15,2025-03-16,paid,77944.56
INV-02682,CUST-0008,24325.91,2025-12-30,2026-02-13,open,0.0
INV-02683,CUST-0081,29774.62,2025-01-17,2025-03-03,paid,29774.62
INV-02684,CUST-0023,5469.98,2025-02-18,2025-03-20,paid,5469.98
INV-02685,CUST-0068,7951.6,2025-10-11,2025-11-10,paid,7951.6
INV-02686,CUST-0094,10717.93,2025-12-22,2026-02-05,open,0.0
INV-02687,CUST-0072,59084.34,2025-06-13,2025-08-12,paid,59084.34
INV-02688,CUST-0051,1501.07,2025-10-05,2025-11-04,paid,1501.07
INV-02689,CUST-0035,1508.32,2026-01-07,2026-02-06,open,0.0
INV-02690,CUST-0003,5768.83,2025-09-20,2025-11-04,paid,5768.83
INV-02691,CUST-0032,7256.78,2025-02-06,2025-03-08,paid,7256.78
INV-02692,CUST-0123,5074.71,2025-03-09,2025-04-08,paid,5074.71
INV-02693,CUST-0015,2584.96,2025-10-19,2025-11-18,paid,2584.96
INV-02694,CUST-0149,6271.87,2025-04-06,2025-05-06,paid,6271.87
INV-02695,CUST-0070,7384.25,2025-01-14,2025-02-13,paid,7384.25
INV-02696,CUST-0149,6060.49,2024-11-27,2024-12-27,paid,6060.49
INV-02697,CUST-0042,5464.38,2025-10-24,2025-11-23,paid,5464.38
INV-02698,CUST-0106,45894.35,2024-11-16,2025-01-15,paid,45894.35
INV-02699,CUST-0027,7380.08,2024-11-16,2024-12-16,paid,7380.08
INV-02700,CUST-0047,6751.63,2025-09-02,2025-10-17,paid,6751.63
INV-02701,CUST-0113,6414.65,2025-10-29,2025-11-28,overdue,0.0
INV-02702,CUST-0011,7668.39,2024-12-01,2024-12-31,paid,7668.39
INV-02703,CUST-0137,29941.4,2025-08-24,2025-10-08,paid,29941.4
INV-02704,CUST-0049,25069.12,2025-05-29,2025-07-13,paid,25069.12
INV-02705,CUST-0022,39276.42,2025-12-02,2026-01-16,open,0.0
INV-02706,CUST-0089,4645.99,2025-01-28,2025-02-27,paid,4645.99
INV-02707,CUST-0019,105505.77,2025-05-28,2025-07-27,paid,105505.77
INV-02708,CUST-0039,30356.9,2025-07-19,2025-09-17,paid,30356.9
INV-02709,CUST-0046,2887.55,2025-03-15,2025-04-14,paid,2887.55
INV-02710,CUST-0127,6113.29,2025-07-01,2025-07-31,paid,6113.29
INV-02711,CUST-0006,6928.66,2025-07-15,2025-08-14,paid,6928.66
INV-02712,CUST-0067,7093.03,2025-03-19,2025-04-18,paid,7093.03
INV-02713,CUST-0139,1966.27,2024-11-23,2024-12-23,paid,1966.27
INV-02714,CUST-0128,4994.15,2025-04-30,2025-05-30,paid,4994.15
INV-02715,CUST-0043,35106.35,2026-01-10,2026-02-24,open,0.0
INV-02716,CUST-0019,96608.87,2025-03-08,2025-05-07,paid,96608.87
INV-02717,CUST-0066,29569.68,2025-03-02,2025-04-16,paid,29569.68
INV-02718,CUST-0082,43317.15,2025-06-17,2025-08-16,paid,43317.15
INV-02719,CUST-0092,1652.08,2025-03-31,2025-04-30,paid,1652.08
INV-02720,CUST-0035,5405.9,2026-01-01,2026-01-31,open,0.0
INV-02721,CUST-0041,4943.97,2025-10-30,2025-11-29,overdue,0.0
INV-02722,CUST-0039,51774.61,2025-03-19,2025-05-18,paid,51774.61
INV-02723,CUST-0112,3974.54,2025-09-12,2025-10-12,overdue,0.0
INV-02724,CUST-0047,20101.26,2025-12-25,2026-02-08,open,0.0
INV-02725,CUST-0067,4357.79,2025-03-02,2025-04-01,paid,4357.79
INV-02726,CUST-0138,6885.0,2024-12-22,2025-01-21,paid,6885.0
INV-02727,CUST-0058,6916.54,2025-01-20,2025-02-19,paid,6916.54
INV-02728,CUST-0045,1072.02,2024-12-11,2025-01-10,paid,1072.02
INV-02729,CUST-0029,3293.67,2025-01-16,2025-02-15,paid,3293.67
INV-02730,CUST-0003,31725.16,2025-11-23,2026-01-07,paid,31725.16
INV-02731,CUST-0015,2819.78,2025-06-30,2025-07-30,paid,2819.78
INV-02732,CUST-0046,7460.51,2025-03-30,2025-04-29,paid,7460.51
INV-02733,CUST-0123,6739.31,2025-09-12,2025-10-12,overdue,0.0
INV-02734,CUST-0080,31087.45,2024-12-15,2025-01-29,paid,31087.45
INV-02735,CUST-0037,37555.67,2025-01-14,2025-02-28,paid,37555.67
INV-02736,CUST-0012,36309.52,2025-08-23,2025-10-22,paid,36309.52
INV-02737,CUST-0073,21995.91,2025-01-05,2025-02-19,paid,21995.91
INV-02738,CUST-0121,5112.48,2024-10-31,2024-11-30,paid,5112.48
INV-02739,CUST-0072,89065.47,2025-03-27,2025-05-26,paid,89065.47
INV-02740,CUST-0015,7063.88,2025-09-25,2025-10-25,paid,7063.88
INV-02741,CUST-0044,515.98,2025-01-19,2025-02-18,paid,515.98
INV-02742,CUST-0102,35553.89,2025-10-11,2025-11-25,paid,35553.89
INV-02743,CUST-0046,2332.04,2025-08-30,2025-09-29,paid,2332.04
INV-02744,CUST-0044,6337.65,2025-02-12,2025-03-14,paid,6337.65
INV-02745,CUST-0137,20126.84,2025-01-23,2025-03-09,paid,20126.84
INV-02746,CUST-0143,7115.11,2025-10-02,2025-11-01,paid,7115.11
INV-02747,CUST-0053,6609.18,2025-09-28,2025-10-28,paid,6609.18
INV-02748,CUST-0139,6125.32,2024-11-26,2024-12-26,paid,6125.32
INV-02749,CUST-0064,4641.12,2025-06-07,2025-07-07,paid,4641.12
INV-02750,CUST-0041,7250.52,2025-10-05,2025-11-04,paid,7250.52
INV-02751,CUST-0131,117081.65,2025-01-06,2025-03-07,paid,117081.65
INV-02752,CUST-0123,5811.85,2025-08-02,2025-09-01,paid,5811.85
INV-02753,CUST-0127,1212.29,2025-07-02,2025-08-01,paid,1212.29
INV-02754,CUST-0138,1253.38,2025-04-23,2025-05-23,paid,1253.38
INV-02755,CUST-0033,5050.24,2025-05-21,2025-06-20,paid,5050.24
INV-02756,CUST-0108,34863.01,2025-03-25,2025-05-09,paid,34863.01
INV-02757,CUST-0128,6008.18,2025-10-16,2025-11-15,paid,6008.18
INV-02758,CUST-0103,3383.54,2025-04-17,2025-05-17,partial,1434.99
INV-02759,CUST-0130,24792.65,2025-03-18,2025-05-02,paid,24792.65
INV-02760,CUST-0003,20551.82,2024-12-20,2025-02-03,paid,20551.82
INV-02761,CUST-0006,2510.88,2025-06-02,2025-07-02,paid,2510.88
INV-02762,CUST-0017,20325.55,2024-12-20,2025-02-03,paid,20325.55
INV-02763,CUST-0142,25835.11,2024-12-11,2025-01-25,paid,25835.11
INV-02764,CUST-0147,60562.81,2025-08-23,2025-10-22,paid,60562.81
INV-02765,CUST-0130,15579.41,2024-11-08,2024-12-23,paid,15579.41
